rank,smiles,cn,cn_error,ysi,bp,density,lhv,dynamic_viscosity,tanimoto
59,CCCCCC/C=C\CCCCCCCCCC(=O)OC,58.456,7.544,132.41367914187742,341.916315079365,874.3981872393589,36.678394636193,4.253601262911737,1.0
60,CCCCCCCCCCCC=CCCCCC(=O)OC,58.353,7.647,132.24905178917368,341.1319670634919,874.7517526388446,36.63427958219202,4.204077193864174,1.0
61,CCOCCOCCO,58.258,7.742,21.302384180369724,192.64347557768784,987.491302581132,26.364506133340175,5.5174944853809,0.6875
62,CCCCCCCC\C=C/CCCCCCCC(=O)OC(C)CC,74.072,8.072,143.74608572336567,354.0168763492065,872.5930774252729,36.67530306815995,8.676571809600292,1.0
63,CCCCCCCCC=CCCCCCCCC(=O)OC,57.808,8.192,132.30441134055917,341.916315079365,874.5044444611403,36.678394636193,4.162386354963735,1.0
64,CCCCCCCCCCCCC1=CC=CC=C1,57.779,8.221,115.48559114558884,319.48515055555555,850.0478114156316,42.45444650539362,5.729532272849657,1.0
65,CCCCCCCCCCCCC(C)C1CCCCC1,57.744,8.256,124.89853740449291,345.04294873015886,833.7901909371076,43.51994153166683,12.922144945788782,1.0
66,CCOCOCOCC,74.284,8.284,19.102048452134095,153.39510320844522,960.1298319050126,27.64007734472857,1.138761934151519,0.9090909090909091
67,CCCCOCOCCCC,74.321,8.321,41.512685426655736,188.87044849237003,896.4499067678416,32.45568568280561,1.404111518196451,1.0
68,CCCCCCCCC(CCC)C(CCC)CCCCCCCC,57.649,8.351,137.9016253550694,359.27557309523837,779.7858672053487,44.062727926851096,16.581743063218692,1.0
69,CCCCCCCCCCCCCC(=O)OCCCC,74.37,8.37,119.82298782366036,255.64696361111137,857.7084726217332,36.149572267595374,5.183564620877563,1.0
70,CCCCCCCCCCCCCC(=O)OC,74.64,8.64,102.68871082168232,286.09974521520115,867.2298905765742,35.50912604484317,3.9461031458802953,1.0
71,CCCCCCCCCC=C,57.232,8.768,80.68407469344343,191.4753511987348,745.1570574223931,44.09408441373054,1.1442797374453408,1.0
72,CCCCCCCCC(CCCCCC)CCCCCC,74.892,8.892,138.43041500618097,353.9292979365081,779.3771289508545,44.06189827488913,7.980183772122918,1.0
73,CCCCCCCCCCCC(=O)OCCCCCC,74.929,8.929,120.01371996772815,226.85954472222264,857.929829991037,36.078419835607974,5.422143437328199,1.0
74,CCCCCCCCC=CCCCCCCCCO,57.037,8.963,126.3729905832232,317.1907348268401,844.0007172404739,39.43441569274311,7.172390806339204,1.0
75,CCCCCCCC(CCCCCC)CCCCCCC,75.036,9.036,138.43041500618097,353.9292979365081,779.3771289508545,44.06189827488913,7.980183772122918,1.0
76,CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,75.135,9.135,143.98274387708818,347.79776928571425,872.594456855439,36.66722271077163,6.52970577943693,1.0
77,CCCCCCCCCCCCC=C,75.307,9.307,98.44625292571298,250.48687008375694,768.907453167708,44.06829823295951,2.112751557992146,1.0
78,CCCCCCCCCCC1CCO1,56.55,9.45,102.16723944353646,250.86758003559234,870.7434446924362,36.74235295823565,3.23929468358229,0.6538461538461539
79,CCCCCCC(CCCC)C(CCCCC)CCCCC,56.438,9.562,134.7814175540874,351.4810023809528,778.1563480076939,44.06434999906474,12.016163209441435,0.8235294117647058
80,CCCCCCCCCCCCOC(=O)C,75.615,9.615,93.84333230996097,235.88238149035902,864.372653729319,34.94025969320082,3.478101453316466,1.0
81,CCCCCCC=CCCCCCCCC(=O)OC,56.349,9.651,119.17506673581924,298.2459648286436,875.672713933778,36.238786559937076,4.031333215789745,1.0
82,CCCCCCCCCCCO,56.313,9.687,72.57187411073254,237.34231900417458,836.9564219045816,39.27035751380349,12.56356432652764,1.0
