rank,smiles,cn,cn_error,ysi,bp,density,lhv,dynamic_viscosity,tanimoto
179,CCNC1=CC=CC=C1,12.808,53.192,100.64301377370664,181.72201221501336,942.47568706654,36.40740583482202,2.0149442399870416,0.43478260869565216
180,C1CCC(C1)O,12.759,53.241,34.43256357864897,137.0635152313369,932.5390950849821,33.036519600054035,8.81363616762547,1.0
181,CC1=CC(=C(C=C1)O)C,12.483,53.517,80.87710344942955,195.89939381001986,1004.7850489940696,33.407925200096855,10.595997733113688,0.55
182,CCC(CC)O,12.465,53.535,28.950729812386115,125.13762039807526,812.8189949353989,34.51725613439374,5.489079638616506,0.5384615384615384
183,CC1=C(C(=C(C=C1)C)C)C,12.132,53.868,94.14774651039195,199.3583187634054,896.231050672315,41.25861820597131,2.100117188229844,1.0
184,CC1=CC=CC=C1O,11.656,54.344,79.40236086305914,174.57147690282176,1017.7001748933965,32.925700473146435,12.002965232206064,0.5625
185,CC1=CC(=CC=C1)O,11.391,54.609,75.74411991843931,172.5553294229996,1022.0418470565288,32.745474588031485,11.903796235219763,0.6111111111111112
186,CC1=CC=C(C=C1)O,11.207,54.793,80.01379862996012,169.64642717851066,1022.7506553573456,32.686247528304065,11.734915160623293,0.6153846153846154
187,CCC1=CC=CC=C1O,11.065,54.935,96.5166309618836,201.6387973464048,1004.2115921999654,32.76113155447155,8.967124582790776,0.391304347826087
188,CC(C)(C)CC(=C)CC(C)(C)CC(C)(C)C,10.978,55.022,106.21416440328218,228.03617279241547,762.0954459752838,44.01022869099312,6.598772340763663,1.0
189,CC(C1=CC=CC=C1)O,10.929,55.071,80.72292410724873,201.41258250326032,1005.7800490079393,33.701538467544175,12.393379575068403,0.5789473684210527
190,CCCO,10.677,55.323,17.387249867915518,100.25051263309501,802.95952885137,30.294641100223533,2.320289435168006,1.0
191,CC(C)CO,10.61,55.39,26.382011724166496,110.74710978845411,801.919194472852,33.09792318444672,3.9996687367712083,1.0
192,CCC(CC)(CC)O,10.42,55.58,43.004280616678884,142.4230406964582,824.1329851935881,35.508459480187156,7.494129034903384,0.5384615384615384
